Date,Open,High,Low,Close,Volume,Symbol
2021-03-31 04:00:00+00:00,50.513279751529645,50.62764842353304,49.817531240294315,49.97955322265625,2475000,PHM
2021-04-01 04:00:00+00:00,50.51327444043676,51.0184060214126,50.08438742087513,50.97075271606445,2469200,PHM
2021-04-05 04:00:00+00:00,51.3138733860829,51.4473041240879,50.57047148250369,51.304344177246094,2113500,PHM
2021-04-06 04:00:00+00:00,51.21855509679666,51.57119391493219,50.93262799676418,51.456825256347656,2730200,PHM
2021-04-07 04:00:00+00:00,51.63791751171083,51.67604161589613,50.75155208583347,51.01841354370117,2081200,PHM
2021-04-08 04:00:00+00:00,51.12324989338235,51.371052919753915,50.370315242374524,50.65624237060547,2696800,PHM
2021-04-09 04:00:00+00:00,50.48468547591296,52.13351463865685,50.16063789483695,52.000083923339844,2498300,PHM
2021-04-12 04:00:00+00:00,52.038208782782434,52.14304824958977,51.00888343789554,51.561668395996094,2804900,PHM
2021-04-13 04:00:00+00:00,51.2948032571713,51.61885084233101,50.47515326907825,51.51401138305664,2535500,PHM
2021-04-14 04:00:00+00:00,51.46635508314471,51.828526748026064,50.923099403679764,50.98981475830078,2437000,PHM
2021-04-15 04:00:00+00:00,51.46636675319737,51.561673385491375,50.884986843345004,50.94217300415039,2945300,PHM
2021-04-16 04:00:00+00:00,51.18043821141838,51.93337289427997,51.02794543324391,51.67604064941406,3348800,PHM
2021-04-19 04:00:00+00:00,51.9238291419868,52.00960653892131,50.675292283432,51.18995666503906,2648300,PHM
2021-04-20 04:00:00+00:00,51.20902423545671,51.81899528578999,49.131308072937586,50.0462646484375,2685700,PHM
2021-04-21 04:00:00+00:00,50.036734580381506,50.87544657801454,49.950957175672286,50.665767669677734,1521200,PHM
2021-04-22 04:00:00+00:00,50.513286307876626,50.98982674474339,49.979559709728456,50.68484115600586,2667700,PHM
2021-04-23 04:00:00+00:00,50.875445512314805,51.61884724707973,50.56092715639789,51.380577087402344,1974000,PHM
2021-04-26 04:00:00+00:00,52.03820783118428,52.486156950000684,51.5712002966738,52.219295501708984,3686400,PHM
2021-04-27 04:00:00+00:00,53.72515758234656,55.35492832857606,53.715628375142224,54.45903015136719,5103100,PHM
2021-04-28 04:00:00+00:00,54.73542972058333,56.12692679276891,54.42091131669383,55.926780700683594,3342500,PHM
2021-04-29 04:00:00+00:00,56.336607805606604,57.261097363675425,55.95537402363405,57.00376510620117,3480700,PHM
2021-04-30 04:00:00+00:00,56.81313382453668,56.86078712628404,55.52647286307463,56.34612274169922,2556600,PHM
2021-05-03 04:00:00+00:00,56.89891728486333,57.81387386447636,56.85126397803825,57.499359130859375,3011300,PHM
2021-05-04 04:00:00+00:00,57.23249699750613,58.32854128914988,56.87032530281389,58.04261779785156,2806600,PHM
2021-05-05 04:00:00+00:00,58.46197538347425,58.671654319194595,57.51842380844736,58.252296447753906,3220300,PHM
2021-05-06 04:00:00+00:00,58.55727515970376,58.719300764462254,57.21343155805109,57.76622009277344,2717400,PHM
2021-05-07 04:00:00+00:00,57.871065408356834,59.100536836188,57.041882522310836,58.833675384521484,2725100,PHM
2021-05-10 04:00:00+00:00,59.014758420826645,60.91139071708948,58.72883492235923,59.424583435058594,3009300,PHM
2021-05-11 04:00:00+00:00,58.652579138894595,59.07193328075556,56.37471715875453,56.74641799926758,3499600,PHM
2021-05-12 04:00:00+00:00,56.30801581897334,56.51769112421342,52.57193716520914,52.81020736694336,4718100,PHM
2021-05-13 04:00:00+00:00,53.143783897879125,55.74569768569457,53.05800648030593,55.335872650146484,4288100,PHM
2021-05-14 04:00:00+00:00,55.717098236083984,56.53674824019726,55.37398859383057,55.717098236083984,1969400,PHM
2021-05-17 04:00:00+00:00,55.478832714208814,55.67897881042655,53.95390488248116,55.26915740966797,2142500,PHM
2021-05-18 04:00:00+00:00,55.38350935487209,55.52646925081396,53.401100136864834,53.49641036987305,2365800,PHM
2021-05-19 04:00:00+00:00,52.54334572976469,53.610795211985426,51.73322486513251,52.972232818603516,3139900,PHM
2021-05-20 04:00:00+00:00,52.934104161859764,53.810936680781396,52.762549341076934,53.42970657348633,1496400,PHM
2021-05-21 04:00:00+00:00,53.81093707714061,54.47809431446412,53.12472142466921,53.15331268310547,2408500,PHM
2021-05-24 04:00:00+00:00,53.58220318889538,53.82047338644726,53.31533809535129,53.39158630371094,1776300,PHM
2021-05-25 04:00:00+00:00,53.72516225077648,54.71636712901638,53.72516225077648,53.877655029296875,2182500,PHM
