Date,Open,High,Low,Close,Volume,Symbol
2021-03-31 04:00:00+00:00,182.90293868267491,185.8107978615873,181.05579984809418,184.10997009277344,2854000,NXPI
2021-04-01 04:00:00+00:00,187.70366623470787,190.48350680205462,186.6703634873396,190.273193359375,2662800,NXPI
2021-04-05 04:00:00+00:00,193.25419761628868,197.90860840077747,191.69054174277628,196.32666015625,2663700,NXPI
2021-04-06 04:00:00+00:00,194.41553533598895,196.3266766544349,190.80356614797589,194.6898651123047,2177500,NXPI
2021-04-07 04:00:00+00:00,193.76629692879249,195.12879270571545,192.2666432343573,193.9857635498047,1522500,NXPI
2021-04-08 04:00:00+00:00,191.1144835084959,192.64156885547254,189.36793153058505,191.3065185546875,3177300,NXPI
2021-04-09 04:00:00+00:00,189.69709134706255,191.5899540814466,188.40775127752477,191.28819274902344,1878000,NXPI
2021-04-12 04:00:00+00:00,190.1817429096862,190.40120951193404,187.33788605481018,190.14517211914062,1686200,NXPI
2021-04-13 04:00:00+00:00,189.57820816058666,190.0079741907458,183.54300998023592,184.71347045898438,3033300,NXPI
2021-04-14 04:00:00+00:00,183.98194980768983,185.9296757390205,181.59530463584488,182.7840576171875,2879000,NXPI
2021-04-15 04:00:00+00:00,185.40844387041724,185.40844387041724,181.5404376232821,184.503173828125,1858100,NXPI
2021-04-16 04:00:00+00:00,183.97280701717793,184.78664311226362,181.97935717287254,182.3177032470703,2187600,NXPI
2021-04-19 04:00:00+00:00,182.3085550053444,182.48229765162324,175.5601210520842,178.0930633544922,2686000,NXPI
2021-04-20 04:00:00+00:00,177.27008056640625,179.76645197382982,175.8984457783508,177.27008056640625,3197900,NXPI
2021-04-21 04:00:00+00:00,177.54443702635868,184.11914299875426,175.9899201566153,183.91796875,2747800,NXPI
2021-04-22 04:00:00+00:00,184.01854353820443,184.77751652526246,179.11723426193188,179.45556640625,2379900,NXPI
2021-04-23 04:00:00+00:00,181.1381072746272,185.41761555354248,181.00094936148562,184.3111572265625,3210500,NXPI
2021-04-26 04:00:00+00:00,185.07923849921346,189.0295531730684,184.8049227187984,187.47503662109375,3238900,NXPI
2021-04-27 04:00:00+00:00,189.9988767355751,191.28821696835848,185.13415191792086,185.9936981201172,2790700,NXPI
2021-04-28 04:00:00+00:00,186.44174429848155,186.44174429848155,181.37584594760384,181.65016174316406,2191500,NXPI
2021-04-29 04:00:00+00:00,183.9819229771699,184.4025637380217,179.5926893531462,183.57957458496094,1982500,NXPI
2021-04-30 04:00:00+00:00,180.388261957214,181.3575482811983,174.7005487455049,176.0355987548828,3704600,NXPI
2021-05-03 04:00:00+00:00,178.08393346280187,179.17209939654236,174.17020294761224,175.42295837402344,2245300,NXPI
2021-05-04 04:00:00+00:00,172.3687387978575,175.3406136047171,169.35114004952553,174.73709106445312,4444300,NXPI
2021-05-05 04:00:00+00:00,175.58756323468498,176.23679595388504,172.3413577797086,174.11534118652344,4243000,NXPI
2021-05-06 04:00:00+00:00,173.21006662322466,176.13621850769877,170.3204855328721,176.04478454589844,2785600,NXPI
2021-05-07 04:00:00+00:00,178.31255153368485,181.5130332278792,176.7854662282427,180.982666015625,3321400,NXPI
2021-05-10 04:00:00+00:00,178.5868616982585,179.6018720535492,172.7436977483395,172.85342407226562,2850400,NXPI
2021-05-11 04:00:00+00:00,167.7235136039657,176.32823987695062,166.9645406196023,176.06304931640625,3037300,NXPI
2021-05-12 04:00:00+00:00,171.71951478162148,173.731256845691,166.16897359481985,167.1382598876953,3820500,NXPI
2021-05-13 04:00:00+00:00,169.03114725189826,172.94487773614904,168.88483617979742,170.48507690429688,2586100,NXPI
2021-05-14 04:00:00+00:00,172.64309733358314,178.26679424941756,172.0578670627435,175.81614685058594,2953800,NXPI
2021-05-17 04:00:00+00:00,173.97814460245348,175.08460276030632,171.21659671804235,174.8194122314453,2244600,NXPI
2021-05-18 04:00:00+00:00,176.54769504235364,178.6325788353515,174.81942178850957,174.88343811035156,2288500,NXPI
2021-05-19 04:00:00+00:00,171.14344856939957,179.05320362700914,170.19244063267763,178.25765991210938,2748900,NXPI
2021-05-20 04:00:00+00:00,178.85206716130048,183.4516156880151,178.85206716130048,182.58291625976562,2641400,NXPI
2021-05-21 04:00:00+00:00,183.91797147026915,185.00613748108202,182.13483478875605,182.7383575439453,2237200,NXPI
2021-05-24 04:00:00+00:00,183.5613014392692,188.09683228368175,183.5613014392692,186.88980102539062,2092100,NXPI
2021-05-25 04:00:00+00:00,188.37117921990745,188.95640950984966,186.66121230068376,187.23728942871094,1916500,NXPI
2021-05-26 04:00:00+00:00,187.17326532978444,190.07198486319587,186.5606035312075,188.49917602539062,1983300,NXPI
2021-05-27 04:00:00+00:00,188.83754036532392,192.40379941270237,187.4567662806749,192.2300567626953,3503800,NXPI
2021-05-28 04:00:00+00:00,192.48607915155878,195.03731368128268,191.7545378178669,193.3273468017578,2239000,NXPI
2021-06-01 04:00:00+00:00,194.63498979839366,195.96090068933142,189.87997784704407,190.11773681640625,2264800,NXPI
