Date,Open,High,Low,Close,Volume,Symbol
2021-03-31 04:00:00+00:00,86.85402683354073,87.64216283339309,85.99010974906771,86.21745300292969,2507100,SPG
2021-04-01 04:00:00+00:00,87.14200543380319,87.41482198938392,85.35354391687476,87.3011474609375,2858600,SPG
2021-04-05 04:00:00+00:00,87.90739845014208,87.90739845014208,85.83854075300255,87.18746948242188,2911900,SPG
2021-04-06 04:00:00+00:00,86.94498402848208,88.5591439845573,86.77826214178631,88.27874755859375,2500000,SPG
2021-04-07 04:00:00+00:00,88.7031193776982,89.2032791842112,87.24052182959475,88.67280578613281,2541100,SPG
2021-04-08 04:00:00+00:00,88.1746950146157,88.61917168458191,87.0635091863849,87.61527252197266,2364300,SPG
2021-04-09 04:00:00+00:00,87.89114871153647,89.05597779997457,87.39302873980716,88.82608032226562,1669900,SPG
2021-04-12 04:00:00+00:00,89.20926064663591,89.56177483728095,86.93323964600458,87.92947387695312,2994200,SPG
2021-04-13 04:00:00+00:00,87.13247266644532,87.43900848839479,85.2932694281176,86.88724517822266,3681700,SPG
2021-04-14 04:00:00+00:00,87.14014762224814,88.70347523072446,87.02519594505272,87.178466796875,2657400,SPG
2021-04-15 04:00:00+00:00,88.12871934649178,88.55786602193551,87.07117681914046,87.7991943359375,2314100,SPG
2021-04-16 04:00:00+00:00,89.28588348646763,90.81089176168071,88.84140683244667,89.75334930419922,3249500,SPG
2021-04-19 04:00:00+00:00,89.35485766067936,89.57709600431161,88.09040094186099,89.32420349121094,1753600,SPG
2021-04-20 04:00:00+00:00,88.51953566843719,89.21689888189324,86.68799179944811,87.56161499023438,2180100,SPG
2021-04-21 04:00:00+00:00,87.3393911287106,90.35109447268975,86.29717279080991,90.14418029785156,2467900,SPG
2021-04-22 04:00:00+00:00,90.25911817656274,91.2400280278432,88.56551509791696,88.62682342529297,2591400,SPG
2021-04-23 04:00:00+00:00,89.13261655923004,89.75335324006072,88.44291823092789,89.60008239746094,2348000,SPG
2021-04-26 04:00:00+00:00,91.1174152673813,93.26315405940909,90.75723616011979,92.09066009521484,3268400,SPG
2021-04-27 04:00:00+00:00,92.6960789543643,94.48930972608008,91.54657399831312,93.76895141601562,3301100,SPG
2021-04-28 04:00:00+00:00,94.00650409916359,96.11392963215056,93.99117994055554,94.33602905273438,2297900,SPG
2021-04-29 04:00:00+00:00,95.23265104503393,96.21356684890603,93.31680945781306,94.51229858398438,2281400,SPG
2021-04-30 04:00:00+00:00,94.2057503295168,94.33602613705264,92.67307726198814,93.29380798339844,2751900,SPG
2021-05-03 04:00:00+00:00,94.02183886631983,94.89546211832374,93.21718310157107,94.41266632080078,2627800,SPG
2021-05-04 04:00:00+00:00,94.29004722607212,94.99507542952044,92.266919257326,93.00260162353516,2730600,SPG
2021-05-05 04:00:00+00:00,92.69608996175256,93.99120090363323,92.22095908535792,92.66543579101562,2454000,SPG
2021-05-06 04:00:00+00:00,92.834018962022,94.24408140258481,92.17496899197924,94.1980972290039,2044200,SPG
2021-05-07 04:00:00+00:00,93.74596228738356,95.7920797067147,93.33980480489663,95.74610137939453,2686000,SPG
2021-05-10 04:00:00+00:00,96.55074600266161,98.28266834507328,96.28252936364932,97.13316345214844,5105100,SPG
2021-05-11 04:00:00+00:00,93.31679798324036,95.00274188069567,91.63085993246888,93.98351287841797,5664400,SPG
2021-05-12 04:00:00+00:00,93.9835278605593,94.53529119325955,89.82231954757714,90.13652038574219,3294000,SPG
2021-05-13 04:00:00+00:00,90.13651838702359,92.9642966343811,89.30120840279572,90.42005920410156,3583900,SPG
2021-05-14 04:00:00+00:00,91.0024770242389,94.22108860979075,91.0024770242389,93.63101196289062,2477500,SPG
2021-05-17 04:00:00+00:00,93.4930599283833,94.3973372992629,92.88765334691712,93.6769790649414,1609700,SPG
2021-05-18 04:00:00+00:00,93.5007240088378,94.91078045301597,92.51214915872677,93.92987060546875,2552300,SPG
2021-05-19 04:00:00+00:00,92.0753516975011,93.7383008614721,90.74192753416497,93.69998168945312,2048800,SPG
2021-05-20 04:00:00+00:00,93.51604816728153,94.32836303852835,92.5351383197343,93.92987060546875,1669800,SPG
2021-05-21 04:00:00+00:00,94.13680069166669,95.26331661526862,93.45476147270917,93.78428649902344,1854500,SPG
2021-05-24 04:00:00+00:00,94.41267812643996,95.77676234957013,93.73063893821737,95.51620483398438,1975800,SPG
2021-05-25 04:00:00+00:00,95.79209151936999,97.08720246765115,95.16369563287033,95.33229064941406,1671900,SPG
2021-05-26 04:00:00+00:00,95.53152705349208,97.34007612042008,94.87247708429341,97.0948486328125,1765800,SPG
2021-05-27 04:00:00+00:00,97.70793074681244,98.6428624706045,97.40139489277954,98.3133316040039,3172100,SPG
2021-05-28 04:00:00+00:00,98.72713486125357,99.01067563058832,97.8305225398134,98.46658325195312,1929200,SPG
2021-06-01 04:00:00+00:00,99.39386103336496,102.85004680399788,99.39386103336496,102.834716796875,3726900,SPG
2021-06-02 04:00:00+00:00,102.9803205285097,103.84627297267951,101.42465809832315,103.6010513305664,2685700,SPG
2021-06-03 04:00:00+00:00,102.98031786282559,103.26385866793933,101.17942214377376,102.7350845336914,2060900,SPG
2021-06-04 04:00:00+00:00,103.18722315308152,103.4017964752616,100.86522408612846,101.36334991455078,1952200,SPG
2021-06-07 04:00:00+00:00,101.26370813653703,102.88067867506795,100.98016736363043,102.68909454345703,1796900,SPG
2021-06-08 04:00:00+00:00,103.1565824575523,104.75822333555566,102.61247826178406,103.99955749511719,2590900,SPG
2021-06-09 04:00:00+00:00,104.53599449493197,104.70458950833924,103.69301942789558,103.9075927734375,2075600,SPG
2021-06-10 04:00:00+00:00,104.03785981386022,104.65860232529322,101.69287152634448,103.1029281616211,2225700,SPG
