Date,Open,High,Low,Close,Volume,Symbol
2021-03-31 04:00:00+00:00,202.29137053031616,204.4207533780037,202.03584054516918,202.59422302246094,1061100,ECL
2021-04-01 04:00:00+00:00,203.7109253630269,205.2724667497687,202.25348769812112,205.22515869140625,702000,ECL
2021-04-05 04:00:00+00:00,207.15582102950435,208.18738522578786,206.02961182184748,207.1463623046875,738400,ECL
2021-04-06 04:00:00+00:00,206.9570539919794,209.48393405248038,206.67314786455228,208.99180603027344,1023900,ECL
2021-04-07 04:00:00+00:00,208.18738774719654,209.4555644872726,202.49957485032348,203.152587890625,696700,ECL
2021-04-08 04:00:00+00:00,202.5279703486199,204.40182322711254,202.5279703486199,204.39236450195312,652800,ECL
2021-04-09 04:00:00+00:00,205.39553672747462,207.77097639855367,205.14947990778091,207.6763458251953,860400,ECL
2021-04-12 04:00:00+00:00,207.35457556965483,208.3861397947558,206.84351559924406,207.96026611328125,543900,ECL
2021-04-13 04:00:00+00:00,206.82455581108502,207.92237428608095,205.66997055245793,206.25672912597656,613000,ECL
2021-04-14 04:00:00+00:00,206.0107331263228,207.93192337951112,205.84038939082714,206.68267822265625,635000,ECL
2021-04-15 04:00:00+00:00,207.47761312624533,208.73631681980243,207.25994690579643,208.1116943359375,704300,ECL
2021-04-16 04:00:00+00:00,209.4366218494848,211.50922332641736,209.21895566082085,211.18743896484375,725600,ECL
2021-04-19 04:00:00+00:00,211.68906338420646,212.15280089894867,207.7331497421153,208.49972534179688,868800,ECL
2021-04-20 04:00:00+00:00,207.9319137516753,210.62912385776986,207.89404996278168,209.00132751464844,1200700,ECL
2021-04-21 04:00:00+00:00,210.23163317763303,212.332625720926,210.04235756236776,211.97299194335938,726300,ECL
2021-04-22 04:00:00+00:00,211.99191800079763,212.578676724207,209.00131426320783,209.65432739257812,912600,ECL
2021-04-23 04:00:00+00:00,210.69535613032326,215.51249024339313,210.20322801204415,214.6228790283203,830800,ECL
2021-04-26 04:00:00+00:00,215.04871288151384,216.77115375581403,214.6417711343243,214.65122985839844,995600,ECL
2021-04-27 04:00:00+00:00,210.51554438003134,212.92884807864527,205.6605463638271,206.7015838623047,1178500,ECL
2021-04-28 04:00:00+00:00,207.29776229403683,211.48082895292782,205.36712836291827,210.16534423828125,982400,ECL
2021-04-29 04:00:00+00:00,211.4240399977385,213.00452789115215,210.7615682572423,212.70167541503906,612700,ECL
2021-04-30 04:00:00+00:00,212.5313569000764,213.29793246492972,211.10229507546094,212.10546875,839200,ECL
2021-05-03 04:00:00+00:00,213.43043340269352,216.2222882948178,213.43043340269352,214.7837677001953,687600,ECL
2021-05-04 04:00:00+00:00,213.43040342867482,216.92259345528836,213.36414903364155,216.71438598632812,989900,ECL
2021-05-05 04:00:00+00:00,216.52511274881368,217.40526519778152,214.70804105770839,215.72068786621094,1111300,ECL
2021-05-06 04:00:00+00:00,216.4588788776726,217.2633182237035,214.40520902672128,216.25067138671875,868600,ECL
2021-05-07 04:00:00+00:00,216.25070265379895,217.2254858474773,215.25698756525952,216.1844482421875,733600,ECL
2021-05-10 04:00:00+00:00,217.5282945672089,217.67024764804998,212.86257261927508,212.9004364013672,1155500,ECL
2021-05-11 04:00:00+00:00,211.69852138106833,213.24114563682028,209.88144967923154,213.2222137451172,794000,ECL
2021-05-12 04:00:00+00:00,211.8688970619286,212.2379895814348,205.7078867160779,205.78359985351562,1027800,ECL
2021-05-13 04:00:00+00:00,205.78354554499325,210.96031261955696,205.78354554499325,209.60696411132812,641600,ECL
2021-05-14 04:00:00+00:00,211.28211521918146,213.3357851101401,210.76159648165674,212.04869079589844,702300,ECL
2021-05-17 04:00:00+00:00,211.35778228336483,211.72687468211168,209.2189410035498,209.7583770751953,931000,ECL
2021-05-18 04:00:00+00:00,209.1243557938159,209.89093142263303,206.02018949098886,206.247314453125,1964400,ECL
2021-05-19 04:00:00+00:00,204.4112821561145,204.54377650312733,200.0294810985895,201.8938751220703,1930500,ECL
2021-05-20 04:00:00+00:00,201.7803373378439,204.3261208566794,201.73301482795273,202.86868286132812,2055900,ECL
2021-05-21 04:00:00+00:00,204.3734192206879,206.08638701442936,202.6320608125265,202.75509643554688,926000,ECL
2021-05-24 04:00:00+00:00,203.5122142576588,204.269331061785,201.63836135906794,203.75828552246094,829000,ECL
2021-05-25 04:00:00+00:00,204.47750892714848,205.22516689772206,202.8023905872759,203.4080810546875,765400,ECL
2021-05-26 04:00:00+00:00,202.9443997479941,204.06113590993706,202.23460540888712,203.53115844726562,795100,ECL
2021-05-27 04:00:00+00:00,205.1116086475302,205.6510592151312,203.51220327583044,204.63841247558594,4147300,ECL
2021-05-28 04:00:00+00:00,206.08643494671028,206.31357435569964,203.50278734797462,203.55010986328125,1094700,ECL
2021-06-01 04:00:00+00:00,205.367172457939,205.8119780881122,203.12422685445551,203.5784912109375,944000,ECL
2021-06-02 04:00:00+00:00,204.19362583008893,204.6384314281763,202.68886532973508,203.4365234375,1113300,ECL
2021-06-03 04:00:00+00:00,202.66987716733033,203.3986031807124,201.34493390736156,202.38597106933594,2064800,ECL
2021-06-04 04:00:00+00:00,203.14313896893253,204.23149897959212,202.42388588666947,203.90972900390625,971200,ECL
2021-06-07 04:00:00+00:00,203.94757747027256,204.29773806343368,199.63203011368066,201.5437469482422,949900,ECL
2021-06-08 04:00:00+00:00,202.32924843952614,202.3576535003768,200.14308405108406,201.01376342773438,739100,ECL
2021-06-09 04:00:00+00:00,199.85912950670726,202.04530796510065,199.66039520009048,201.35443115234375,1614100,ECL
2021-06-10 04:00:00+00:00,203.47434900071934,203.47434900071934,201.56263246900932,202.11154174804688,907000,ECL
2021-06-11 04:00:00+00:00,203.2566896466395,203.53113707498864,201.16515619307756,203.00115966796875,721700,ECL
2021-06-14 04:00:00+00:00,202.05269331524826,202.90635112721304,200.10823444000408,202.26136779785156,1380000,ECL
2021-06-15 04:00:00+00:00,203.35213134484917,205.10688989339107,201.23694693617347,203.85484313964844,1231800,ECL
2021-06-16 04:00:00+00:00,204.13935652384694,204.73692547958885,199.46317103127,199.59596252441406,1041800,ECL
2021-06-17 04:00:00+00:00,199.15966080184427,199.6433981567128,196.63660787048516,198.84664916992188,966700,ECL
2021-06-18 04:00:00+00:00,196.5702001240591,198.2490607948399,194.25582184044032,194.4550018310547,1836300,ECL
2021-06-21 04:00:00+00:00,195.80191167454996,199.21657089132134,195.80191167454996,198.98892211914062,929400,ECL
2021-06-22 04:00:00+00:00,199.64339156698884,201.4645382509086,198.95097981369346,199.3019256591797,672200,ECL
2021-06-23 04:00:00+00:00,199.30195750490066,199.7667350427132,197.31956472458785,197.35751342773438,542700,ECL
2021-06-24 04:00:00+00:00,198.70441205754673,199.19762943560167,197.18678227211083,197.51876831054688,596700,ECL
2021-06-25 04:00:00+00:00,197.72743717211625,199.1027809850753,195.66914694916744,196.79788208007812,3544500,ECL
2021-06-28 04:00:00+00:00,196.6745905416106,199.00792933071975,195.51740108668352,197.51876831054688,1343100,ECL
2021-06-29 04:00:00+00:00,198.79923721376286,199.5485721002888,196.72198723783387,197.37646484375,916000,ECL
2021-06-30 04:00:00+00:00,195.8493685317665,196.60818340852094,193.7626384755842,195.36563110351562,976000,ECL
2021-07-01 04:00:00+00:00,196.26670089699618,198.6095338521905,194.73011139412932,198.41033935546875,1065500,ECL
2021-07-02 04:00:00+00:00,198.95103200950794,200.62041328944153,197.907659663805,199.9469757080078,920700,ECL
2021-07-06 04:00:00+00:00,199.4442200848417,199.87104886954288,196.91168719088105,198.69488525390625,888700,ECL
2021-07-07 04:00:00+00:00,197.93609655922643,201.87244236002445,197.35751632305508,200.3548126220703,1290200,ECL
2021-07-08 04:00:00+00:00,197.78433376566653,199.9089979085301,197.6325679059794,199.02688598632812,822900,ECL
2021-07-09 04:00:00+00:00,201.02824036085806,202.22336386588682,200.23149135750558,201.80601501464844,927200,ECL
2021-07-12 04:00:00+00:00,201.1326111679747,203.02014677881323,200.49710784678473,202.42259216308594,1072200,ECL
2021-07-13 04:00:00+00:00,202.0621681499386,202.68819158192895,200.32638380116074,201.7965850830078,784600,ECL
2021-07-14 04:00:00+00:00,202.06213948641908,203.31418617279078,201.06619589011245,202.7450714111328,1336900,ECL
2021-07-15 04:00:00+00:00,202.10009200426896,204.40497643879098,201.68274310093412,203.5418243408203,928600,ECL
2021-07-16 04:00:00+00:00,203.93070604504064,205.00253252683737,202.66917947551423,204.1962890625,1252000,ECL
2021-07-19 04:00:00+00:00,201.89141721423096,202.75455483756514,197.3575168141285,199.51063537597656,1922900,ECL
2021-07-20 04:00:00+00:00,199.16915619193554,204.68002548790324,198.7613017289076,203.17189025878906,1317500,ECL
2021-07-21 04:00:00+00:00,204.46185621574375,204.8792050602803,202.85886382340465,203.427978515625,1149100,ECL
2021-07-22 04:00:00+00:00,203.59873236837333,204.1488727873431,202.4036087174189,203.87380981445312,606400,ECL
2021-07-23 04:00:00+00:00,205.34399048196428,207.03234580146835,204.4144354838462,206.67190551757812,836200,ECL
2021-07-26 04:00:00+00:00,206.46324111240938,208.22747944435525,205.3724547425608,207.85755920410156,1013900,ECL
2021-07-27 04:00:00+00:00,205.87515241936572,209.85891192050724,202.75453043768675,209.4320831298828,1550000,ECL
2021-07-28 04:00:00+00:00,209.0716614008582,209.40364741923375,205.34400463266869,207.84808349609375,995600,ECL
2021-07-29 04:00:00+00:00,208.67326216903837,209.43207692610875,207.83856448894215,209.04318237304688,680600,ECL
2021-07-30 04:00:00+00:00,209.06221195161527,211.1773965244383,208.59743435274382,209.46058654785156,945000,ECL
2021-08-02 04:00:00+00:00,210.9307793947129,211.08253080160873,206.80473317814847,206.84268188476562,1018700,ECL
2021-08-03 04:00:00+00:00,206.77625750235967,208.2464585581382,206.31147997010248,208.0662384033203,593800,ECL
2021-08-04 04:00:00+00:00,206.25457708197783,207.44971520557138,205.87517688371344,206.58656311035156,721900,ECL
2021-08-05 04:00:00+00:00,207.82911742245486,208.03779187548406,205.88465882278638,206.94699096679688,646900,ECL
2021-08-06 04:00:00+00:00,207.49710045050003,208.55944690929167,206.14073118125145,208.34127807617188,635400,ECL
2021-08-09 04:00:00+00:00,209.08115675143142,209.6218172543773,206.65296064102785,207.29795837402344,755800,ECL
2021-08-10 04:00:00+00:00,207.05131670102986,208.52151773006372,207.05131670102986,207.78167724609375,591500,ECL
2021-08-11 04:00:00+00:00,208.6638249880294,209.53645707185413,207.38332391851372,209.2708740234375,798900,ECL
2021-08-12 04:00:00+00:00,209.30876902210537,209.62178065760742,207.535050894115,208.26541137695312,570200,ECL
2021-08-13 04:00:00+00:00,208.45512635935074,210.20987026345068,207.62990854375977,210.17193603515625,577800,ECL
2021-08-16 04:00:00+00:00,208.3602653175415,209.9632578063377,207.17462169839501,209.8873748779297,744900,ECL
2021-08-17 04:00:00+00:00,209.7735839934513,210.1055555644744,207.87655396523746,209.89688110351562,717800,ECL
2021-08-18 04:00:00+00:00,209.19498547465693,209.70717720481284,207.7911873316461,208.0377960205078,838600,ECL
2021-08-19 04:00:00+00:00,206.7762348754606,209.65023367940668,206.2924975179803,209.14752197265625,725800,ECL
2021-08-20 04:00:00+00:00,208.96734175686214,210.95922908829445,208.83455023297935,210.6272430419922,560400,ECL
